user_id,name,patient,doctor
5351,Edward Johnston,y,n
5352,Ryan Brown,y,n
5353,Michelle Mcgee,y,n
5354,Dylan Perry,y,n
5355,James Bowman,y,n
5356,James Simmons,y,n
5357,Joanne Gardner,y,n
5358,Melissa Nguyen,y,n
5359,Jason Carson,y,n
5360,Victoria Bass,y,n
5361,Chelsea Miller,y,n
5362,Troy Keller,y,n
5363,Kyle Martin,y,n
5364,Adam Prince,y,n
5365,Angela Williams,y,n
5366,Dylan Moon,y,n
5367,Veronica Calhoun,y,n
5368,Amanda Simmons,y,n
5369,Jermaine Garrett,y,n
5370,David Steele,y,n
5371,Victoria Blevins,y,n
5372,Kelly Cooper,y,n
5373,Dr. Sara Alvarez,y,n
5374,Isaiah Davis Jr.,y,n
5375,Patrick Lewis,y,n
5376,Jennifer Ferguson,y,n
5377,Alexa Vaughan,y,n
5378,Ebony Brooks,y,n
5379,Laura Landry,y,n
5380,Jenna Woods,y,n
5381,Brooke Wheeler,y,n
5382,Jeffrey Johnson,y,n
5383,Crystal Martin,y,n
5384,Eric Smith,y,n
5385,Kimberly Williams,y,n
5386,Shawn Willis,y,n
5387,Jennifer Wilson,y,n
5388,Miss Christine Bell MD,y,n
5389,Laurie Williams,y,n
5390,Angela Frye,y,n
5391,Lisa Walker,y,n
5392,Julie Davis,y,n
5393,Kimberly Martinez,y,n
5394,James Miles,y,n
5395,Trevor Delgado,y,n
5396,Shaun Spencer,y,n
5397,Christian Landry,y,n
5398,Carlos Lopez,y,n
5399,Jonathan Torres,y,n
5400,Nathan Larsen,y,n
5401,Kelly Padilla DVM,y,n
5402,Jeffery Snyder,y,n
5403,Dustin Nelson,y,n
5404,Teresa Burns,y,n
5405,Candice Herman,y,n
5406,Zachary Marshall,y,n
5407,Samantha Arnold,y,n
5408,Jeffrey Parker,y,n
5409,Patricia Briggs,y,n
5410,Carlos Hill,y,n
5411,Jasmine Owen,y,n
5412,Michael Cooke,y,n
5413,Alyssa Ellis,y,n
5414,Aaron Jordan,y,n
5415,David Hall,y,n
5416,Ronnie Terry,y,n
5417,Deborah Lowe,y,n
5418,Ronald Barry,y,n
5419,Anthony Rose,y,n
5420,Jillian Martinez,y,n
5421,Michelle Gardner,y,n
5422,Douglas Gray,y,n
5423,Bryan Turner,y,n
5424,Mary Thompson,y,n
5425,Denise Rhodes,y,n
5426,Christina Lewis DVM,y,n
5427,Scott Ramirez,y,n
5428,Jennifer Collins,y,n
5429,Terrance Chase,y,n
5430,Justin Hansen,y,n
5431,Lisa Garrett,y,n
5432,Mr. Daniel Thomas,y,n
5433,Glen Hall,y,n
5434,Michelle Cantu,y,n
5435,David Galvan,y,n
5436,Heather Miller,y,n
5437,Brooke Holmes DDS,y,n
5438,Misty Clarke,y,n
5439,Luis Rose,y,n
5440,Jacob Anderson,y,n
5441,Michael Andersen,y,n
5442,Jason Kim,y,n
5443,Robert Henderson,y,n
5444,Kenneth Jones,y,n
5445,Jose Manning,y,n
5446,Kathleen Santos,y,n
5447,James Short,y,n
5448,Elizabeth Jordan,y,n
5449,Mark Brewer,y,n
5450,Brittany West,y,n
5451,Maria Butler,y,n
5452,Amanda Sexton,y,n
5453,Candice Hays,y,n
5454,Alyssa Nelson,y,n
5455,Gabrielle Barrett,y,n
5456,Kenneth Sims,y,n
5457,Mackenzie Nunez,y,n
5458,Robert Fisher,y,n
5459,Dawn Martin,y,n
5460,Lisa Henry,y,n
5461,Anthony Campos,y,n
5462,Randall West,y,n
5463,David Jimenez,y,n
5464,Whitney Wilson,y,n
5465,Jenna Torres,y,n
5466,Anna Short,y,n
5467,James Wallace,y,n
5468,Kevin Carter,y,n
5469,Fred Johnson,y,n
5470,Stephen Soto,y,n
5471,Randy Clay,y,n
5472,Amber Gordon,y,n
5473,Elizabeth Marshall,y,n
5474,Richard Doyle,y,n
5475,Brandon Williams,y,n
5476,William Jones,y,n
5477,Joshua Woodard,y,n
5478,Darius Lee,y,n
5479,Karen Johnson,y,n
5480,Jennifer Bray,y,n
5481,Richard Ingram,y,n
5482,Anna Jones,y,n
5483,Daniel Thomas,y,n
5484,Lisa Bowman,y,n
5485,Lauren Ortiz,y,n
5486,Tami Jenkins,y,n
5487,Mark Sims,y,n
5488,Andrew Richardson,y,n
5489,Erik Johnson DVM,y,n
5490,Andrew Scott,y,n
5491,Laura Shepard,y,n
5492,Mackenzie Rodriguez,y,n
5493,Evan Rhodes,y,n
5494,Nicole Glenn,y,n
5495,Kyle Randolph,y,n
5496,Patrick Carney,y,n
5497,Ashley Eaton,y,n
5498,Megan Gonzalez,y,n
5499,Jessica Smith,y,n
5500,Michael Rasmussen,y,n
5501,Patricia Rose DVM,y,n
5502,Victoria Calderon,y,n
5503,Samantha Carpenter,y,n
5504,Elizabeth Klein,y,n
5505,Matthew Padilla,y,n
5506,Stacey Frye,y,n
5507,Zachary English,y,n
5508,Dustin Nash,y,n
5509,Deborah Williams,y,n
5510,Amanda Robinson,y,n
5511,Kyle Williams,y,n
5512,Alex Bishop,y,n
5513,Jon Green DDS,y,n
5514,Julie Campbell,y,n
5515,Donald Vargas,y,n
5516,Seth Murillo,y,n
5517,Karen Aguilar,y,n
5518,Jason Smith,y,n
5519,Rachel Aguilar,y,n
5520,Cassie Owens,y,n
5521,Pamela Bradshaw,y,n
5522,Jill Fox,y,n
5523,Kayla Johnson,y,n
5524,Eric Hart,y,n
5525,Mary Johnson,y,n
5526,Tiffany Woods,y,n
5527,Alyssa Bennett,y,n
5528,Christina Knight,y,n
5529,Frank Nguyen,y,n
5530,Keith Contreras,y,n
5531,Natasha Smith,y,n
5532,Alan Woods,y,n
5533,William Burns,y,n
5534,Nicholas Stephenson,y,n
5535,Kristen Jackson,y,n
5536,Jessica Roberts,y,n
5537,Brendan Newton,y,n
5538,Dawn Mccann,y,n
5539,Karen Soto,y,n
5540,Christina Carter,y,n
5541,Crystal Gomez,y,n
5542,Phillip Prince,y,n
5543,Angela Lee,y,n
5544,Sherri Rowe,y,n
5545,Nathaniel Mccarthy,y,n
5546,Jean Hopkins,y,n
5547,Leslie Marsh,y,n
5548,Joseph Gordon,y,n
5549,Christopher Graves,y,n
5550,Alan Perry,y,n
5551,Kevin Williams,y,n
5552,Rebecca Simon,y,n
5553,Gary Smith,y,n
5554,Kathryn Hernandez,y,n
5555,Kelly Wright,y,n
5556,Tammy Price,y,n
5557,Robert Gonzalez,y,n
5558,Timothy Gardner,y,n
5559,Deborah Smith,y,n
5560,Vickie Miller,y,n
5561,Jillian Meadows,y,n
5562,Shawn Baker,y,n
5563,William Hayes,y,n
5564,Matthew Gray,y,n
5565,Taylor Hanson,y,n
5566,Keith Sanchez,y,n
5567,Justin Miller,y,n
5568,Jessica Yates,y,n
5569,Christopher Mora,y,n
5570,Anna Clark,y,n
5571,Charles Johnson,y,n
5572,Rodney Williams,y,n
5573,Katherine Kline,y,n
5574,Joshua Acosta,y,n
5575,Holly Scott,y,n
5576,Sharon Smith,y,n
5577,Michael Mendoza,y,n
5578,Melanie Johnson,y,n
5579,Andre Coleman,y,n
5580,Crystal Newman,y,n
5581,Ashley Clay,y,n
5582,Jason Harper,y,n
5583,Mr. Bradley Barber,y,n
5584,Eric Walker,y,n
5585,Michelle Mays,y,n
5586,Devin Mitchell,y,n
5587,Holly Rodriguez,y,n
5588,Alicia Perez,y,n
5589,Julie Ferguson,y,n
5590,Kelly Castillo,y,n
5591,Maureen Smith,y,n
5592,Darren Lee,y,n
5593,Charlotte Estrada,y,n
5594,Robert Gonzalez,y,n
5595,Stephanie Davidson,y,n
5596,Manuel Hampton,y,n
5597,Amanda Hancock,y,n
5598,Dalton Morrow,y,n
5599,Lisa Jones,y,n
5600,Erica Johnson,y,n
5601,Joseph Vasquez,y,n
5602,Dr. Ashley Johnson MD,y,n
5603,Samuel Washington,y,n
5604,Brandon Ballard,y,n
5605,Christopher Houston,y,n
5606,Latoya Harrison,y,n
5607,Jay Alexander PhD,y,n
5608,Kristine Barnett,y,n
5609,Pamela Klein,y,n
5610,Richard Oliver,y,n
5611,Ann Powell,y,n
5612,Lori Carr,y,n
5613,Robin Coleman,y,n
5614,Jennifer Mitchell,y,n
5615,Frank Wilson,y,n
5616,James Ross,y,n
5617,Robert Nelson,y,n
5618,John Thompson,y,n
5619,Walter Johnson,y,n
5620,Shannon Vasquez,y,n
5621,Bradley Mcintyre,y,n
5622,Madeline May,y,n
5623,Devin Farrell,y,n
5624,John Brooks,y,n
5625,Jennifer Lewis,y,n
5626,Jennifer Beard,y,n
5627,Isabella Lam,y,n
5628,Lisa Wells,y,n
5629,Francis Hartman,y,n
5630,Amber Martinez,y,n
5631,Brian Deleon,y,n
5632,Julia Perez,y,n
5633,Jill Jensen,y,n
5634,Amanda Flores,y,n
5635,Whitney Williams,y,n
5636,Matthew Hayes,y,n
5637,Matthew Armstrong,y,n
5638,Amanda Fuller,y,n
5639,Lori Beck,y,n
5640,Michael Buckley,y,n
5641,Donna Richard,y,n
5642,Mary Miller MD,y,n
5643,Kimberly Best,y,n
5644,Raymond Green,y,n
5645,Nathan Romero,y,n
5646,Gabrielle Riddle,y,n
5647,Matthew Dunlap,y,n
5648,Devon Shelton,y,n
5649,Derek Miller,y,n
5650,Christopher Johns,y,n
5651,Michael Jackson Jr.,y,n
5652,John Bell,y,n
5653,Amy Weaver,y,n
5654,Christopher Burgess,y,n
5655,Melissa Hodge,y,n
5656,Wendy Garcia,y,n
5657,Lauren Parker,y,n
5658,Donna Curtis,y,n
5659,Lisa Long,y,n
5660,Tyler Edwards,y,n
5661,Melissa Miller,y,n
5662,David Wright,y,n
5663,Ms. Andrea Miller,y,n
5664,Pamela Foley,y,n
5665,Robert Cooper,y,n
5666,Stacie Lopez,y,n
5667,Ashley Palmer,y,n
5668,Michelle Martin,y,n
5669,Stephanie Rivera,y,n
5670,Jonathan Thompson,y,n
5671,Nicholas Gomez,y,n
5672,William Shaw,y,n
5673,Frank Smith,y,n
5674,Julie Cortez,y,n
5675,Wendy Palmer,y,n
5676,Jake Vasquez,y,n
5677,Taylor Wright,y,n
5678,Christopher Simmons,y,n
5679,Vanessa Olson,y,n
5680,Victor Freeman,y,n
5681,Steven Friedman,y,n
5682,Jessica Jackson,y,n
5683,Tammy Walker,y,n
5684,Stephanie Nelson,y,n
5685,Juan Lopez,y,n
5686,William Patterson,y,n
5687,Joshua Hansen,y,n
5688,Jennifer Mills,y,n
5689,Debra Lee,y,n
5690,Robert Nolan MD,y,n
5691,Angela Myers,y,n
5692,Caitlin Jones,y,n
5693,Diane Morgan,y,n
5694,Scott Morse,y,n
5695,Sarah Garrett,y,n
5696,Vanessa Mcbride,y,n
5697,Diana Townsend,y,n
5698,Frank Walker,y,n
5699,Erin Cook,y,n
5700,Brittany Parker MD,y,n
5701,Travis Guzman,y,n
5702,Alfred Young,y,n
5703,Connie Huerta,y,n
5704,Brittany Zimmerman,y,n
5705,Ronald Booth,y,n
5706,Tyler Ramsey,y,n
5707,Michelle Fuller,y,n
5708,Scott Baker,y,n
5709,Elizabeth Steele,y,n
5710,Matthew Montgomery,y,n
5711,Mr. Chris Owens,y,n
5712,Aaron Fritz,y,n
5713,Heather Jones,y,n
5714,Thomas Wong,y,n
5715,Amber Crane,y,n
5716,Shirley Rodriguez,y,n
5717,Shawn Best,y,n
5718,Mr. Charles Poole,y,n
5719,Tasha Perez,y,n
5720,Jesse Day,y,n
5721,Tina Blake,y,n
5722,Melissa Lewis,y,n
5723,Wyatt Hernandez,y,n
5724,Maria Sutton,y,n
5725,Autumn Rodriguez,y,n
5726,Christopher Casey,y,n
5727,Adam Miller,y,n
5728,Kimberly Lindsey,y,n
5729,Lisa Leonard,y,n
5730,Jonathan Ramos,y,n
5731,Lauren Jackson,y,n
5732,Tamara Cummings,y,n
5733,Brenda Kline,y,n
5734,Phyllis Green,y,n
5735,Jeremy Hebert,y,n
5736,Amy Jones,y,n
5737,Jessica Ortiz,y,n
5738,Corey Mccullough,y,n
5739,Ernest Ward,y,n
5740,Daniel Morgan,y,n
5741,Karen Raymond,y,n
5742,Dorothy Hall,y,n
5743,Diane Harris,y,n
5744,Julia Skinner,y,n
5745,Max Grimes,y,n
5746,Maria Martinez,y,n
5747,Beth Horn,y,n
5748,Shelby Walker,y,n
5749,Shelly Horton,y,n
5750,Alexander Cox,y,n
5751,Shawn Carpenter,y,n
5752,Lori Villarreal,y,n
5753,Willie Hurst,y,n
5754,Robert Franklin,y,n
5755,Susan Reese,y,n
5756,Lisa Moreno,y,n
5757,Kenneth Baker,y,n
5758,Jeffrey Bryant,y,n
5759,Brett Williamson,y,n
5760,Charles Patton,y,n
5761,Cynthia Mcknight,y,n
5762,Jack Tucker,y,n
5763,Terry Johnson,y,n
5764,Eric White,y,n
5765,Deanna Dudley,y,n
5766,Rachel Walsh,y,n
5767,James Price,y,n
5768,Cheryl Wilson,y,n
5769,Valerie Gibbs,y,n
5770,Lorraine Day,y,n
5771,Catherine Watkins,y,n
5772,Jeffrey Bell,y,n
5773,Autumn Duran,y,n
5774,William Phillips,y,n
5775,Jennifer Jackson,y,n
5776,Dorothy Kent,y,n
5777,Jennifer Smith,y,n
5778,Michael Robbins,y,n
5779,Cindy Ross,y,n
5780,Heidi Baker,y,n
5781,Tara Henderson,y,n
5782,Robert Sampson,y,n
5783,Haley Kennedy,y,n
5784,Lisa Mcgee,y,n
5785,Preston Price,y,n
5786,Melissa Gray,y,n
5787,Karen Chavez,y,n
5788,Ashley Bowman,y,n
5789,April Johnson,y,n
5790,Brandi Jones,y,n
5791,William Sullivan,y,n
5792,Alexander Oliver MD,y,n
5793,Jessica Hill,y,n
5794,Carolyn Santos,y,n
5795,Robin Goodwin,y,n
5796,Jeffrey Mccarthy,y,n
5797,John Carson,y,n
5798,Abigail Hoffman,y,n
5799,Michele Hernandez,y,n
5800,Kimberly Stewart,y,n
5801,Lauren Jensen,y,n
5802,John Thompson,y,n
5803,Jeffrey Martin,y,n
5804,Beth Banks,y,n
5805,Jennifer Bradford,y,n
5806,Daniel Mahoney,y,n
5807,Dustin Gonzalez,y,n
5808,Jennifer Randolph,y,n
5809,Jerry Wilkerson,y,n
5810,Ricky Vasquez,y,n
5811,Kathryn Robinson,y,n
5812,Alyssa Stephens,y,n
5813,Dalton Smith,y,n
5814,Cole Powell,y,n
5815,Troy Jensen,y,n
5816,Julie Nelson,y,n
5817,Anthony Wilson,y,n
5818,Ashley Chavez,y,n
5819,Alexander Escobar,y,n
5820,Jessica Matthews,y,n
5821,Christopher Jones,y,n
5822,Julie Hines,y,n
5823,Bethany Jones,y,n
5824,Brenda Hensley,y,n
5825,Richard Wilkerson,y,n
5826,Kevin Black,y,n
5827,Alex Campbell,y,n
5828,Joseph Day,y,n
5829,David Daniels,y,n
5830,Matthew Carroll,y,n
5831,Michael Mills,y,n
5832,Rachael Allison,y,n
5833,Carrie Duarte,y,n
5834,David Lee,y,n
5835,Nina Lee,y,n
5836,Kathleen Powell,y,n
5837,Jenna Figueroa,y,n
5838,Kimberly Smith,y,n
5839,Joshua Monroe,y,n
5840,Michelle Henderson,y,n
5841,Todd Knight,y,n
5842,Keith Woodward,y,n
5843,Angel Weaver,y,n
5844,Paula Johnson,y,n
5845,Michael Hawkins,y,n
5846,Sarah Hopkins,y,n
5847,Jennifer Curtis,y,n
5848,Amanda Evans,y,n
5849,Randy Curtis,y,n
5850,Angela Suarez,y,n
5851,James Wiley,y,n
5852,Christopher Lambert,y,n
5853,Joshua Dougherty,y,n
5854,Erica Kim,y,n
5855,Angel Compton,y,n
5856,Michael Hammond,y,n
5857,Joshua Parker,y,n
5858,Kelly Harper,y,n
5859,Megan Perez,y,n
5860,Carrie Elliott,y,n
5861,Sheena Johnson,y,n
5862,Brooke Ramirez,y,n
5863,Logan Roberts,y,n
5864,Mary Edwards DVM,y,n
5865,Andrew Vasquez,y,n
5866,Jacob Moody,y,n
5867,Willie Hogan,y,n
5868,Jenny Trujillo,y,n
5869,Dr. Christy Fisher,y,n
5870,Justin Payne,y,n
5871,Joshua Sanchez,y,n
5872,Christina Lewis,y,n
5873,Jimmy Pratt,y,n
5874,Daniel Lopez,y,n
5875,Richard Cox,y,n
5876,Ryan Ortiz,y,n
5877,Lauren Holden,y,n
5878,Mr. Richard Dyer DDS,y,n
5879,Anthony Davidson,y,n
5880,Robert Pham,y,n
5881,Jared Smith,y,n
5882,Peter Gonzalez,y,n
5883,Joshua Banks,y,n
5884,Alexandria Morales,y,n
5885,Regina Hughes,y,n
5886,Brittany Brown,y,n
5887,James Ware,y,n
5888,Christopher Francis,y,n
5889,Joe Gibson,y,n
5890,Tyler Clark,y,n
5891,Susan Tran,y,n
5892,Mr. Lawrence Adams,y,n
5893,Geoffrey Adams,y,n
5894,Matthew Robinson,y,n
5895,Brandi Tran,y,n
5896,Amber Mcdonald,y,n
5897,Tammy Meadows,y,n
5898,Ms. Lisa Rodriguez,y,n
5899,Brent Watkins,y,n
5900,Stephen Wilson,y,n
5901,Julia Wood,y,n
5902,Jessica Mays,y,n
5903,Jose Hahn,y,n
5904,Nathaniel Sutton PhD,y,n
5905,Jessica Lewis,y,n
5906,Cynthia Matthews,y,n
5907,Lisa Simmons,y,n
5908,Jeffrey Griffin,y,n
5909,Catherine Jones,y,n
5910,Adam Rivera,y,n
5911,Lacey Dawson,y,n
5912,Brenda Bryant,y,n
5913,Noah Clark,y,n
5914,Jason Kennedy,y,n
5915,Adrienne Thompson,y,n
5916,Pam Bailey,y,n
5917,Taylor Wood,y,n
5918,Jacob Everett,y,n
5919,Elaine Trujillo,y,n
5920,Casey Williamson,y,n
5921,Brittany Cameron,y,n
5922,Adam Cole,y,n
5923,Bryan Williams,y,n
5924,John Rodriguez,y,n
5925,Robert Gardner,y,n
5926,Carrie Wallace,y,n
5927,Charles Watson,y,n
5928,Robert Rodriguez,y,n
5929,Brian Collins,y,n
5930,Kimberly Hughes,y,n
5931,Brian Harris,y,n
5932,Joyce Moore,y,n
5933,Marissa Lee,y,n
5934,Robert Smith,y,n
5935,Paula Anderson,y,n
5936,Patrick Davila,y,n
5937,Kristina Ortiz,y,n
5938,Rebecca Donaldson,y,n
5939,Sarah Dalton,y,n
5940,Regina Guzman,y,n
5941,Patricia Drake,y,n
5942,Howard Barton,y,n
5943,Craig White,y,n
5944,Kristen Hardy,y,n
5945,Nancy Cowan,y,n
5946,Ryan Norman,y,n
5947,Melissa Webb,y,n
5948,James Murray,y,n
5949,Melissa Marquez,y,n
5950,Justin Robertson,y,n
5951,Ryan Rodriguez,y,n
5952,Bryce Choi,y,n
5953,Suzanne Taylor,y,n
5954,Stacey Ross,y,n
5955,Anthony Briggs,y,n
5956,Holly Williams,y,n
5957,James Rosario,y,n
5958,Nicholas Velazquez,y,n
5959,Timothy Carpenter,y,n
5960,Kevin Williams,y,n
5961,Gabrielle Smith,y,n
5962,Kevin Sanchez,y,n
5963,Patricia Ramirez,y,n
5964,Robert Terry,y,n
5965,Casey Anderson,y,n
5966,Diane Chapman,y,n
5967,Michelle Robinson,y,n
5968,Elizabeth Gallegos,y,n
5969,Renee Pearson,y,n
5970,Deborah Warner,y,n
5971,Erica Hebert,y,n
5972,Lisa Montgomery,y,n
5973,Mark Lowery,y,n
5974,Timothy Lopez,y,n
5975,Benjamin Patton,y,n
5976,Michele Crawford,y,n
5977,Pamela Richard,y,n
5978,Dr. David Krueger,y,n
5979,Andrea Garner,y,n
5980,Amy Fernandez,y,n
5981,Erica Jones,y,n
5982,Regina Powell,y,n
5983,Brenda Lopez,y,n
5984,Debra Meyer,y,n
5985,Jordan Williams,y,n
5986,Rhonda Wade,y,n
5987,Crystal Ellis,y,n
5988,Heather Sharp,y,n
5989,Elizabeth Nguyen,y,n
5990,Daisy Quinn,y,n
5991,Connie Burns,y,n
5992,Rachel Bell,y,n
5993,Patrick Walton,y,n
5994,Sophia Snyder,y,n
5995,Carrie Brooks,y,n
5996,Monica Lynch,y,n
5997,James Cole,y,n
5998,Shelby Mcguire,y,n
5999,Matthew Taylor,y,n
6000,James Whitaker,y,n
6001,Darin Hanson,y,n
6002,William Blevins,y,n
6003,Bradley Parrish,y,n
6004,Amanda Martinez,y,n
6005,Jillian Cook,y,n
6006,Manuel Romero,y,n
6007,Jason Salas,y,n
6008,Jennifer Fleming,y,n
6009,Mike Vargas,y,n
6010,Brian Hernandez,y,n
6011,Zachary Brown,y,n
6012,James Santiago,y,n
6013,Christopher Jackson,y,n
6014,Hannah Nguyen,y,n
6015,Benjamin Bailey,y,n
6016,Elizabeth Larson,y,n
6017,Angela White,y,n
6018,Brandon Carlson,y,n
6019,Matthew Mason,y,n
6020,Katie Valdez,y,n
6021,Dr. Amber Cooper,y,n
6022,David Walton,y,n
6023,Monica James,y,n
6024,Michael Rivera,y,n
6025,Carlos Hicks,y,n
6026,Kayla Collins,y,n
6027,Lisa Beard,y,n
6028,Jerry Jackson,y,n
6029,Louis Brown,y,n
6030,Rebecca Moore,y,n
6031,Nicholas Smith,y,n
6032,Paul Rojas DVM,y,n
6033,Melissa Stevens,y,n
6034,Kenneth Dillon,y,n
6035,Richard Perry,y,n
6036,Maria Hensley,y,n
6037,Matthew Chase,y,n
6038,Leah Clark,y,n
6039,Ellen Watkins,y,n
6040,Jessica Mann,y,n
6041,Michael Chapman,y,n
6042,Michael Goodwin,y,n
6043,Shannon Chavez,y,n
6044,Annette Morrison,y,n
6045,Michael Fry,y,n
6046,Kelly Bowman,y,n
6047,John Todd,y,n
6048,Michael Smith,y,n
6049,Nicholas Lopez,y,n
6050,Autumn Davis,y,n
6051,Lorraine Gregory,y,n
6052,Stephen Hunter,y,n
6053,Andrew Fletcher,y,n
6054,Haley Ellis,y,n
6055,Scott Williams,y,n
6056,Barbara Murphy,y,n
6057,Jennifer Hughes,y,n
6058,Derek Thompson,y,n
6059,Keith Cohen,y,n
6060,Steven Poole,y,n
6061,Daniel Nelson,y,n
6062,Marvin Short,y,n
6063,Cathy Francis,y,n
6064,Howard Wise,y,n
6065,Henry Harvey,y,n
6066,Rebecca Calderon,y,n
6067,Sandra Matthews,y,n
6068,Thomas Leonard,y,n
6069,Philip Cook,y,n
6070,Nathan Meyers,y,n
6071,Robert Pearson,y,n
6072,Heather Ayala,y,n
6073,Abigail Herman,y,n
6074,Cheryl Ross,y,n
6075,Spencer Hill,y,n
6076,Sarah Cantu,y,n
6077,Jeremy Nielsen,y,n
6078,Robert Collins,y,n
6079,Andrea Novak,y,n
6080,Andrew Simpson,y,n
6081,Christina Rollins,y,n
6082,David Hall,y,n
6083,Alexander Collier,y,n
6084,Karen Maxwell,y,n
6085,Ms. Stephanie Brown,y,n
6086,Christopher Cole,y,n
6087,Erica Smith,y,n
6088,Erin Warren,y,n
6089,Ashley Ford,y,n
6090,Jennifer Wilson,y,n
6091,Jennifer Dixon,y,n
6092,Anne Manning,y,n
6093,Desiree Webb PhD,y,n
6094,Cory King,y,n
6095,John Brown,y,n
6096,Diana Reyes,y,n
6097,Wayne Brown,y,n
6098,Joseph Peters DVM,y,n
6099,Amanda Hubbard,y,n
6100,Brittany Shaw,y,n
6101,Jason Lee,y,n
6102,Kevin Zimmerman,y,n
6103,Michael Harris,y,n
6104,Christopher Parker,y,n
6105,Rachel Fox,y,n
6106,Diamond Garcia,y,n
6107,Brian Richardson,y,n
6108,Jessica Stone,y,n
6109,Michelle Evans,y,n
6110,Ms. Kathleen Norton,y,n
6111,Jessica Lam DDS,y,n
6112,Jesse Anderson,y,n
6113,William Lowery,y,n
6114,Robert Blair,y,n
6115,Kelly Wilkerson,y,n
6116,Anna Brown,y,n
6117,Angie Hogan,y,n
6118,Amanda Davis,y,n
6119,Gavin Johnson,y,n
6120,Kelly Burke,y,n
6121,Richard Ward,y,n
6122,Dawn Gamble,y,n
6123,Nicholas Miller,y,n
6124,Taylor Cohen,y,n
6125,Erin Ruiz,y,n
6126,David Gutierrez,y,n
6127,John Crawford,y,n
6128,Mr. Chase Soto MD,y,n
6129,Richard Carter,y,n
6130,Annette Payne,y,n
6131,Charlotte Gould,y,n
6132,Logan Harris,y,n
6133,Angela Riley,y,n
6134,Beth Hartman,y,n
6135,Beth Walters,y,n
6136,Renee Jackson,y,n
6137,Bryce Wilson,y,n
6138,Sherri Barnes,y,n
6139,Ronald Salinas,y,n
6140,Kelly Mills,y,n
6141,Patricia Hernandez,y,n
6142,Nathan Thompson,y,n
6143,Lori Hull,y,n
6144,Andrew Lee,y,n
6145,Jeffrey Nelson,y,n
6146,Raymond Mills,y,n
6147,Rachel Kelly,y,n
6148,Jerry Meza,y,n
6149,Christopher Bell,y,n
6150,Scott Noble,y,n
6151,Maria Melendez,y,n
6152,Felicia Rodriguez,y,n
6153,Maxwell Anderson,y,n
6154,Sarah Roberts,y,n
6155,David Anderson MD,y,n
6156,Heather Evans,y,n
6157,Karen Henry,y,n
6158,Kristy Brooks,y,n
6159,Steven Kelly,y,n
6160,Robert Taylor,y,n
6161,Jennifer Sherman,y,n
6162,Mr. Troy Carter,y,n
6163,Jason Torres,y,n
6164,Erin Brown,y,n
6165,Cindy Smith,y,n
6166,Cole Smith,y,n
6167,Richard English,y,n
6168,Joan Clarke,y,n
6169,George Erickson,y,n
6170,Brittany Morse,y,n
6171,Andrew Rodriguez,y,n
6172,Sarah Morris,y,n
6173,Paula May,y,n
6174,Cynthia Davis,y,n
6175,Samantha Carroll MD,y,n
6176,Michael Riley,y,n
6177,Crystal Harris,y,n
6178,Wendy Smith,y,n
6179,William Rangel,y,n
6180,Matthew Acosta,y,n
6181,Adam Wilson,y,n
6182,Tonya Petersen,y,n
6183,Jared Turner,y,n
6184,Katherine Moore,y,n
6185,Rachel Jones,y,n
6186,Brian Rodriguez,y,n
6187,Mark Gray,y,n
6188,Mrs. Claudia Jordan,y,n
6189,Timothy Morales,y,n
6190,Curtis Schaefer MD,y,n
6191,Jerry Long,y,n
6192,Philip Smith,y,n
6193,Joshua Mora,y,n
6194,Stephanie Stephens,y,n
6195,Sarah Russell,y,n
6196,Colleen Bell,y,n
6197,Justin Cohen,y,n
6198,Roberto Hoffman,y,n
6199,Joseph Bush,y,n
6200,Michael Brown,y,n
6201,Lori Skinner,y,n
6202,Douglas Morrow,y,n
6203,Joshua Hart,y,n
6204,Lori Griffith,y,n
6205,Meagan Glenn,y,n
6206,James Clarke Jr.,y,n
6207,Debbie Adams,y,n
6208,Marie Romero,y,n
6209,Richard Sandoval,y,n
6210,Lisa Riley,y,n
6211,James Pena,y,n
6212,Sheila Hancock,y,n
6213,Mr. Joshua Hernandez,y,n
6214,Andrew Mcfarland,y,n
6215,Shannon Castillo,y,n
6216,Ryan Moore,y,n
6217,Edward Kim,y,n
6218,Mr. David Jones,y,n
6219,Sarah Camacho,y,n
6220,Jonathan Coleman,y,n
6221,Kevin Medina,y,n
6222,Roy Pennington,y,n
6223,Tonya Anderson,y,n
6224,Jay Hughes,y,n
6225,Tommy Johnston,y,n
6226,Chloe Cook,y,n
6227,Robert Arnold,y,n
6228,Christopher James,y,n
6229,Samantha Grant,y,n
6230,Larry Anderson,y,n
6231,Rachel Foster,y,n
6232,Linda West,y,n
6233,Gary Gutierrez,y,n
6234,Alyssa Thompson,y,n
6235,Gary Wilson MD,y,n
6236,Dustin Schultz,y,n
6237,Darren Cross,y,n
6238,Albert Jackson,y,n
6239,Angel Murray,y,n
6240,Michael Henderson,y,n
6241,Kyle Stewart,y,n
6242,John Dunn,y,n
6243,Timothy Dunlap,y,n
6244,William Kelly,y,n
6245,Gwendolyn Johnson,y,n
6246,Jill Schmitt,y,n
6247,Mario Wells,y,n
6248,Michael Fisher,y,n
6249,Terri Cooper,y,n
6250,Cindy Reed,y,n
6251,Belinda Hamilton,y,n
6252,Francisco Richards,y,n
6253,Danielle Watkins,y,n
